user_id,experience_id,experience_name,category,quality_score,popularity_score,novelty_score,difficulty,avg_session_minutes,preferred_category,secondary_category,novelty_preference,social_preference,preferred_session_minutes,primary_category_match,secondary_category_match,session_length_gap,novelty_alignment,meaningful_engagement,personalized_score,rank
410,1046,Experience 1046,Puzzle,0.9358581895296346,0.2937905951089806,0.3646871905132503,0.5570017818814502,30,Puzzle,Sports,0.6730226494683224,0.2502370805214505,33,1.0,0.0,0.05,0.691664541044928,0,0.8068775093168087,2
410,1072,Experience 1072,Puzzle,0.7449779069249327,0.3414623639761886,0.973475515285742,0.3783180142237856,25,Puzzle,Sports,0.6730226494683224,0.2502370805214505,33,1.0,0.0,0.1333333333333333,0.6995471341825803,0,0.7889865095259231,3
410,1053,Experience 1053,Puzzle,0.7426572934279929,0.7514869168546299,0.2904976508730454,0.8341208920021081,34,Puzzle,Sports,0.6730226494683224,0.2502370805214505,33,1.0,0.0,0.0166666666666666,0.6174750014047231,1,0.7881382049004059,4
410,1026,Experience 1026,Puzzle,0.7847705334160814,0.4236675665053301,0.2918167090217533,0.0158055554401338,14,Puzzle,Sports,0.6730226494683224,0.2502370805214505,33,1.0,0.0,0.3166666666666666,0.6187940595534309,0,0.7598086511929363,5
411,1111,Experience 1111,Sports,0.9428982678236224,0.8155250577848677,0.575778764164542,0.2547283501174674,25,Sports,Adventure,0.3370621449679273,0.8085641440932488,55,1.0,0.0,0.5,0.7612833808033853,1,0.8327761790348459,1
411,1102,Experience 1102,Sports,0.9402838286695968,0.4125021221616953,0.1907643304361418,0.200562471321554,40,Sports,Adventure,0.3370621449679273,0.8085641440932488,55,1.0,0.0,0.25,0.8537021854682145,1,0.8326233580262751,2
411,1100,Experience 1100,Sports,0.8539423752816214,0.5771516782683807,0.6603015579098336,0.097787997445443,39,Sports,Adventure,0.3370621449679273,0.8085641440932488,55,1.0,0.0,0.2666666666666666,0.6767605870580937,1,0.8193206642405005,3
411,1104,Experience 1104,Sports,0.7763284069557427,0.7928984171430337,0.1707069630824686,0.4638281104628762,33,Sports,Adventure,0.3370621449679273,0.8085641440932488,55,1.0,0.0,0.3666666666666666,0.8336448181145413,1,0.8129994678306195,4
411,1106,Experience 1106,Sports,0.8146785788760947,0.3647619692710552,0.6750256601127794,0.7960604476258709,49,Sports,Adventure,0.3370621449679273,0.8085641440932488,55,1.0,0.0,0.1,0.6620364848551479,0,0.8093159611011078,5
412,1100,Experience 1100,Sports,0.8539423752816214,0.5771516782683807,0.6603015579098336,0.097787997445443,39,Sports,Simulation,0.6226615164238164,0.4096912678160422,32,1.0,0.0,0.1166666666666666,0.9623599585139828,0,0.8315244244024831,1
412,1105,Experience 1105,Sports,0.6106599794863272,0.6391373818905719,0.6213931070244737,0.2894297075080649,54,Sports,Simulation,0.6226615164238164,0.4096912678160422,32,1.0,0.0,0.3666666666666666,0.9987315906006572,1,0.7832369156567477,2
412,1102,Experience 1102,Sports,0.9402838286695968,0.4125021221616953,0.1907643304361418,0.200562471321554,40,Sports,Simulation,0.6226615164238164,0.4096912678160422,32,1.0,0.0,0.1333333333333333,0.5681028140123254,1,0.7811246365370176,3
412,1036,Experience 1036,Sports,0.9655169972756756,0.2298411882545339,0.2550485289661252,0.8478368672236546,17,Sports,Simulation,0.6226615164238164,0.4096912678160422,32,1.0,0.0,0.25,0.6323870125423088,0,0.7686920843259331,4
412,1050,Experience 1050,Sports,0.6444432625143321,0.2032573812502654,0.7840857883345029,0.0579453445381299,24,Sports,Simulation,0.6226615164238164,0.4096912678160422,32,1.0,0.0,0.1333333333333333,0.8385757280893135,0,0.765467492381999,5
413,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Strategy,Sports,0.6754774896899995,0.414602431598926,38,1.0,0.0,0.2833333333333333,0.8359398520448139,0,0.769186431353946,1
413,1034,Experience 1034,Strategy,0.5016628944231066,0.7184788322001798,0.7569144817322334,0.2251776661055454,11,Strategy,Sports,0.6754774896899995,0.414602431598926,38,1.0,0.0,0.45,0.918563007957766,0,0.7474765642098882,2
413,1092,Experience 1092,Sports,0.8280410369904486,0.5343815491606264,0.7426691928850321,0.6904019545155015,39,Strategy,Sports,0.6754774896899995,0.414602431598926,38,0.0,1.0,0.0166666666666666,0.9328082968049676,0,0.6959120462198306,3
413,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Strategy,Sports,0.6754774896899995,0.414602431598926,38,0.0,1.0,0.1833333333333333,0.8316337936210233,0,0.6768735740649378,4
413,1106,Experience 1106,Sports,0.8146785788760947,0.3647619692710552,0.6750256601127794,0.7960604476258709,49,Strategy,Sports,0.6754774896899995,0.414602431598926,38,0.0,1.0,0.1833333333333333,0.99954817042278,0,0.6752033193887796,5
414,1033,Experience 1033,Simulation,0.8859147305780027,0.259942782541492,0.2648265360525452,0.1086571032622624,31,Simulation,Action,0.2308368257350089,0.4406718461581989,18,1.0,0.0,0.2166666666666666,0.9660102896824636,1,0.7809226791369857,1
414,1114,Experience 1114,Simulation,0.9094073794904848,0.2867325336723821,0.0751050358773748,0.4020477981570693,23,Simulation,Action,0.2308368257350089,0.4406718461581989,18,1.0,0.0,0.0833333333333333,0.844268210142366,1,0.7728671861094947,2
414,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Simulation,Action,0.2308368257350089,0.4406718461581989,18,1.0,0.0,0.4,0.6903963107359854,0,0.7146923742705985,3
414,1016,Experience 1016,Simulation,0.6327408434291123,0.2893552650923534,0.337198205686132,0.4979318527888876,53,Simulation,Action,0.2308368257350089,0.4406718461581989,18,1.0,0.0,0.5833333333333334,0.8936386200488768,1,0.6957932546952187,4
414,1112,Experience 1112,Simulation,0.2735953131794247,0.4885963348973961,0.6296328968909383,0.135038096056236,20,Simulation,Action,0.2308368257350089,0.4406718461581989,18,1.0,0.0,0.0333333333333333,0.6012039288440707,1,0.6417312828298345,5
415,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Action,Puzzle,0.8912666833131231,0.5854948383411928,38,1.0,0.0,0.1833333333333333,0.737769717591635,0,0.8360047330609872,1
415,1103,Experience 1103,Action,0.6677544964493587,0.4461723957193605,0.794276194278496,0.1853752728024856,59,Action,Puzzle,0.8912666833131231,0.5854948383411928,38,1.0,0.0,0.35,0.903009510965373,0,0.802393495786707,2
415,1035,Experience 1035,Action,0.684933354468736,0.2628151072276272,0.2926692360835166,0.7930049789596304,54,Action,Puzzle,0.8912666833131231,0.5854948383411928,38,1.0,0.0,0.2666666666666666,0.4014025527703935,1,0.7180621264674687,3
415,1053,Experience 1053,Puzzle,0.7426572934279929,0.7514869168546299,0.2904976508730454,0.8341208920021081,34,Action,Puzzle,0.8912666833131231,0.5854948383411928,38,0.0,1.0,0.0666666666666666,0.3992309675599224,1,0.584840928912378,4
415,1030,Experience 1030,Puzzle,0.5255875329645523,0.2576702884243441,0.6969604774228595,0.5681673512913645,13,Action,Puzzle,0.8912666833131231,0.5854948383411928,38,0.0,1.0,0.4166666666666667,0.8056937941097364,0,0.5417387086151816,5
416,1070,Experience 1070,Sports,0.9021629239090754,0.4240213755135868,0.7602726894428304,0.7757910864370905,50,Sports,Simulation,0.6221891860469001,0.027106435037114,41,1.0,0.0,0.15,0.8619164966040697,1,0.8099154135566478,1
416,1106,Experience 1106,Sports,0.8146785788760947,0.3647619692710552,0.6750256601127794,0.7960604476258709,49,Sports,Simulation,0.6221891860469001,0.027106435037114,41,1.0,0.0,0.1333333333333333,0.9471635259341208,1,0.8012545097971588,2
416,1024,Experience 1024,Sports,0.7120515552427965,0.5535760301547662,0.4935230317114728,0.4609313910731102,39,Sports,Simulation,0.6221891860469001,0.027106435037114,41,1.0,0.0,0.0333333333333333,0.8713338456645727,1,0.7882872134029945,3
416,1105,Experience 1105,Sports,0.6106599794863272,0.6391373818905719,0.6213931070244737,0.2894297075080649,54,Sports,Simulation,0.6221891860469001,0.027106435037114,41,1.0,0.0,0.2166666666666666,0.9992039209775736,1,0.784099239149282,4
416,1037,Experience 1037,Sports,0.7994490651436071,0.7023148063737304,0.3263399911584964,0.9948242136208678,35,Sports,Simulation,0.6221891860469001,0.027106435037114,41,1.0,0.0,0.1,0.7041508051115963,1,0.7773534105109395,5
417,1061,Experience 1061,Social,0.9515114053456256,0.4883887845440612,0.3838014404080356,0.6777086144544695,56,Social,Simulation,0.3451662716099575,0.8048302963129432,35,1.0,0.0,0.35,0.9613648312019218,0,0.8601583408016327,1
417,1085,Experience 1085,Social,0.715133524882573,0.3923165755464828,0.681782684374937,0.3715432084063615,41,Social,Simulation,0.3451662716099575,0.8048302963129432,35,1.0,0.0,0.1,0.6633835872350204,0,0.815975756283807,2
417,1097,Experience 1097,Social,0.6621084266035628,0.3766200397542547,0.5070806368539267,0.2458755870050586,23,Social,Simulation,0.3451662716099575,0.8048302963129432,35,1.0,0.0,0.2,0.8380856347560308,0,0.8138847972900528,3
417,1007,Experience 1007,Social,0.6113602755027672,0.3693255620200327,0.760432490906593,0.3138467721116466,56,Social,Simulation,0.3451662716099575,0.8048302963129432,35,1.0,0.0,0.35,0.5847337807033645,0,0.7759540050274778,4
417,1048,Experience 1048,Social,0.2304789954244207,0.8328371585656826,0.2699649703256335,0.1697999737727075,60,Social,Simulation,0.3451662716099575,0.8048302963129432,35,1.0,0.0,0.4166666666666667,0.924798698715676,0,0.7577200852157903,5
418,1092,Experience 1092,Sports,0.8280410369904486,0.5343815491606264,0.7426691928850321,0.6904019545155015,39,Sports,Social,0.877059124838986,0.4318567739927023,36,1.0,0.0,0.05,0.8656100680460461,1,0.8479406891954385,1
418,1100,Experience 1100,Sports,0.8539423752816214,0.5771516782683807,0.6603015579098336,0.097787997445443,39,Sports,Social,0.877059124838986,0.4318567739927023,36,1.0,0.0,0.05,0.7832424330708476,0,0.847310862814927,2
418,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Sports,Social,0.877059124838986,0.4318567739927023,36,1.0,0.0,0.2166666666666666,0.6300521584720369,0,0.822783046762374,3
418,1102,Experience 1102,Sports,0.9402838286695968,0.4125021221616953,0.1907643304361418,0.200562471321554,40,Sports,Social,0.877059124838986,0.4318567739927023,36,1.0,0.0,0.0666666666666666,0.3137052055971558,1,0.791888117906209,4
418,1089,Experience 1089,Sports,0.3014679423689484,0.7496212264791996,0.8991409816135325,0.4794170748058911,60,Sports,Social,0.877059124838986,0.4318567739927023,36,1.0,0.0,0.4,0.9779181432254536,1,0.7736440023781639,5
419,1026,Experience 1026,Puzzle,0.7847705334160814,0.4236675665053301,0.2918167090217533,0.0158055554401338,14,Puzzle,Strategy,0.6546253737840618,0.4790299130142121,29,1.0,0.0,0.25,0.6371913352376914,1,0.7490239647726487,1
419,1113,Experience 1113,Puzzle,0.3143534057607174,0.7407415888945685,0.7096912838106965,0.9437983681037112,40,Puzzle,Strategy,0.6546253737840618,0.4790299130142121,29,1.0,0.0,0.1833333333333333,0.9449340899733654,0,0.7309953080026856,2
419,1019,Experience 1019,Puzzle,0.5059661119161158,0.8228200647408448,0.2570325653065184,0.9988296373336586,24,Puzzle,Strategy,0.6546253737840618,0.4790299130142121,29,1.0,0.0,0.0833333333333333,0.6024071915224567,0,0.7181601015416385,3
419,1093,Experience 1093,Puzzle,0.5054580561223759,0.3724006037822283,0.1444497473739812,0.982987171535907,29,Puzzle,Strategy,0.6546253737840618,0.4790299130142121,29,1.0,0.0,0.0,0.4898243735899195,0,0.6769564602955216,4
419,1094,Experience 1094,Strategy,0.777065958629862,0.5840090382012306,0.3016147592800985,0.4118434403009737,40,Puzzle,Strategy,0.6546253737840618,0.4790299130142121,29,0.0,1.0,0.1833333333333333,0.6469893854960367,1,0.5383002391179973,5
420,1043,Experience 1043,Creative,0.8838983032607785,0.7641225701636372,0.5942808569171103,0.6062993981927156,47,Creative,Sports,0.6154655772278376,0.422575647489965,25,1.0,0.0,0.3666666666666666,0.9788152796892728,1,0.8413336806340531,1
420,1067,Experience 1067,Creative,0.788764048918011,0.4580972487220676,0.5921026845821029,0.4299570499000478,43,Creative,Sports,0.6154655772278376,0.422575647489965,25,1.0,0.0,0.3,0.9766371073542652,1,0.8188064668736087,2
420,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Creative,Sports,0.6154655772278376,0.422575647489965,25,1.0,0.0,0.3,0.9272928503140504,1,0.8135736634763777,3
420,1095,Experience 1095,Creative,0.5802362817422383,0.4006003917193433,0.7708173982045061,0.4033544032491283,54,Creative,Sports,0.6154655772278376,0.422575647489965,25,1.0,0.0,0.4833333333333333,0.8446481790233314,0,0.7586337993758362,4
420,1111,Experience 1111,Sports,0.9428982678236224,0.8155250577848677,0.575778764164542,0.2547283501174674,25,Creative,Sports,0.6154655772278376,0.422575647489965,25,0.0,1.0,0.0,0.9603131869367044,1,0.743199751950145,5
421,1110,Experience 1110,Creative,0.8487034770737338,0.6513439158584452,0.7080979103356375,0.2741343936886083,18,Creative,Puzzle,0.7991114951817861,0.8453571263746104,28,1.0,0.0,0.1666666666666666,0.9089864151538514,0,0.8399097653506863,1
421,1076,Experience 1076,Creative,0.7805257487778566,0.3562342599893083,0.7812983230640933,0.571167362055741,8,Creative,Puzzle,0.7991114951817861,0.8453571263746104,28,1.0,0.0,0.3333333333333333,0.9821868278823072,0,0.8129169849302486,2
421,1038,Experience 1038,Creative,0.8025898263845425,0.4058560569474049,0.8087225901435202,0.8729120163870842,60,Creative,Puzzle,0.7991114951817861,0.8453571263746104,28,1.0,0.0,0.5333333333333333,0.990388905038266,0,0.8116047108008398,3
421,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Creative,Puzzle,0.7991114951817861,0.8453571263746104,28,1.0,0.0,0.25,0.7436469323601019,0,0.7990334724861622,4
421,1021,Experience 1021,Creative,0.6317033375365485,0.227795161908673,0.5969784094803497,0.8897794665398687,40,Creative,Puzzle,0.7991114951817861,0.8453571263746104,28,1.0,0.0,0.2,0.7978669142985636,1,0.7661340857440455,5
422,1062,Experience 1062,Creative,0.7566608128373626,0.2501254620138091,0.431135077105207,0.8144738760309339,50,Creative,Simulation,0.4019007389517267,0.6687496441410071,50,1.0,0.0,0.0,0.9707656618465196,0,0.8077781339821507,1
422,1110,Experience 1110,Creative,0.8487034770737338,0.6513439158584452,0.7080979103356375,0.2741343936886083,18,Creative,Simulation,0.4019007389517267,0.6687496441410071,50,1.0,0.0,0.5333333333333333,0.6938028286160892,0,0.7814404417348655,2
422,1021,Experience 1021,Creative,0.6317033375365485,0.227795161908673,0.5969784094803497,0.8897794665398687,40,Creative,Simulation,0.4019007389517267,0.6687496441410071,50,1.0,0.0,0.1666666666666666,0.804922329471377,0,0.7555631547354094,3
422,1033,Experience 1033,Simulation,0.8859147305780027,0.259942782541492,0.2648265360525452,0.1086571032622624,31,Creative,Simulation,0.4019007389517267,0.6687496441410071,50,0.0,1.0,0.3166666666666666,0.8629257971008185,0,0.6013166538665863,4
422,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Creative,Simulation,0.4019007389517267,0.6687496441410071,50,0.0,1.0,0.1333333333333333,0.8614602239527032,0,0.600154143396493,5
423,1056,Experience 1056,Simulation,0.5850817489192739,0.1274880872408227,0.8708251250831834,0.1754622465790878,53,Simulation,Strategy,0.8226797532708972,0.6388721395133277,31,1.0,0.0,0.3666666666666666,0.9518546281877136,0,0.7282615016315591,1
423,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Strategy,0.8226797532708972,0.6388721395133277,31,1.0,0.0,0.1666666666666666,0.3700631778099111,0,0.6838051255262043,2
423,1066,Experience 1066,Strategy,0.5933044321129625,0.8148765601157231,0.9082281614290438,0.2645976053461583,23,Simulation,Strategy,0.8226797532708972,0.6388721395133277,31,0.0,1.0,0.1333333333333333,0.9144515918418532,0,0.5772800041742737,3
423,1034,Experience 1034,Strategy,0.5016628944231066,0.7184788322001798,0.7569144817322334,0.2251776661055454,11,Simulation,Strategy,0.8226797532708972,0.6388721395133277,31,0.0,1.0,0.3333333333333333,0.9342347284613364,0,0.5216819507698874,4
423,1069,Experience 1069,Puzzle,0.8068156107352968,0.6551858372056814,0.8842124935251735,0.2530347499296835,35,Simulation,Strategy,0.8226797532708972,0.6388721395133277,31,0.0,0.0,0.0666666666666666,0.9384672597457236,0,0.49225521502598846,5
424,1066,Experience 1066,Strategy,0.5933044321129625,0.8148765601157231,0.9082281614290438,0.2645976053461583,23,Strategy,Adventure,0.8619519585279587,0.3258780193034644,30,1.0,0.0,0.1166666666666666,0.9537237970989147,0,0.7703212918120359,1
424,1011,Experience 1011,Strategy,0.8438936347604792,0.3089791482471649,0.5527453913687409,0.302964628837302,52,Strategy,Adventure,0.8619519585279587,0.3258780193034644,30,1.0,0.0,0.3666666666666666,0.6907934328407822,1,0.7283472765962643,2
424,1034,Experience 1034,Strategy,0.5016628944231066,0.7184788322001798,0.7569144817322334,0.2251776661055454,11,Strategy,Adventure,0.8619519585279587,0.3258780193034644,30,1.0,0.0,0.3166666666666666,0.8949625232042747,0,0.7170565531092747,3
424,1060,Experience 1060,Strategy,0.8620933017122632,0.1051567799118504,0.3772606570904063,0.1400554046894906,58,Strategy,Adventure,0.8619519585279587,0.3258780193034644,30,1.0,0.0,0.4666666666666667,0.5153086985624475,0,0.6816237510524638,4
424,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Strategy,Adventure,0.8619519585279587,0.3258780193034644,30,0.0,1.0,0.3166666666666666,0.9688075227335676,1,0.5938526362138611,5
425,1056,Experience 1056,Simulation,0.5850817489192739,0.1274880872408227,0.8708251250831834,0.1754622465790878,53,Simulation,Strategy,0.8509323396513027,0.693158385053643,21,1.0,0.0,0.5333333333333333,0.9801072145681192,1,0.7157089367506636,1
425,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Strategy,0.8509323396513027,0.693158385053643,21,1.0,0.0,0.0,0.3418105914295056,0,0.6919992753179769,2
425,1016,Experience 1016,Simulation,0.6327408434291123,0.2893552650923534,0.337198205686132,0.4979318527888876,53,Simulation,Strategy,0.8509323396513027,0.693158385053643,21,1.0,0.0,0.5333333333333333,0.4862658660348293,1,0.6400855136656636,3
425,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Simulation,Strategy,0.8509323396513027,0.693158385053643,21,0.0,0.0,0.0333333333333333,0.9651461726844356,0,0.5401733264098212,4
425,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Simulation,Strategy,0.8509323396513027,0.693158385053643,21,0.0,1.0,0.0,0.6604850020835108,0,0.5321129367875762,5
426,1006,Experience 1006,Action,0.8770181756508404,0.5275353377269014,0.8047332447846338,0.7517807092307816,28,Action,Adventure,0.7934337037622604,0.898449473688385,30,1.0,0.0,0.0333333333333333,0.9887004589776266,0,0.8526847698770881,1
426,1119,Experience 1119,Action,0.8086136050725224,0.7572883677081093,0.5086964614589882,0.1619415702496311,9,Action,Adventure,0.7934337037622604,0.898449473688385,30,1.0,0.0,0.35,0.7152627576967278,0,0.8014063746956352,2
426,1032,Experience 1032,Action,0.9183909657409184,0.1782087510115781,0.2798409650960937,0.836613041032693,59,Action,Adventure,0.7934337037622604,0.898449473688385,30,1.0,0.0,0.4833333333333333,0.4864072613338333,1,0.7476848458163304,3
426,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Action,Adventure,0.7934337037622604,0.898449473688385,30,0.0,1.0,0.3166666666666666,0.962674222500734,1,0.6454335751657786,4
426,1008,Experience 1008,Adventure,0.8415828324170402,0.3364498304651394,0.599089106012921,0.2728043301458357,40,Action,Adventure,0.7934337037622604,0.898449473688385,30,0.0,1.0,0.1666666666666666,0.8056554022506606,0,0.6263266241304756,5
427,1008,Experience 1008,Adventure,0.8415828324170402,0.3364498304651394,0.599089106012921,0.2728043301458357,40,Adventure,Action,0.5637159358558916,0.2192434687863659,42,1.0,0.0,0.0333333333333333,0.9646268298429708,0,0.8035490133615871,1
427,1051,Experience 1051,Adventure,0.7608650542535511,0.4945204429565272,0.5049786641965721,0.9492935230092574,34,Adventure,Action,0.5637159358558916,0.2192434687863659,42,1.0,0.0,0.1333333333333333,0.9412627283406804,1,0.7801077034180476,2
427,1031,Experience 1031,Adventure,0.6267069522672452,0.6020379288394027,0.9395582128996094,0.5521627033044271,46,Adventure,Action,0.5637159358558916,0.2192434687863659,42,1.0,0.0,0.0666666666666666,0.6241577229562822,1,0.743030559782183,3
427,1022,Experience 1022,Adventure,0.5006486309375991,0.407575941114626,0.4697425498140824,0.908608246555642,36,Adventure,Action,0.5637159358558916,0.2192434687863659,42,1.0,0.0,0.1,0.9060266139581908,1,0.7233500874540721,4
427,1057,Experience 1057,Adventure,0.6456559365327232,0.2179960435691,0.3788184780326499,0.8119882015105448,28,Adventure,Action,0.5637159358558916,0.2192434687863659,42,1.0,0.0,0.2333333333333333,0.8151025421767583,1,0.7139356594179898,5
428,1069,Experience 1069,Puzzle,0.8068156107352968,0.6551858372056814,0.8842124935251735,0.2530347499296835,35,Puzzle,Adventure,0.4246072276469493,0.5814698677093021,23,1.0,0.0,0.2,0.5403947341217759,1,0.7775282564663076,1
428,1075,Experience 1075,Puzzle,0.7701763699744956,0.5714931074517187,0.7080993700732455,0.0043057756676786,58,Puzzle,Adventure,0.4246072276469493,0.5814698677093021,23,1.0,0.0,0.5833333333333334,0.7165078575737038,0,0.7600296952549205,2
428,1019,Experience 1019,Puzzle,0.5059661119161158,0.8228200647408448,0.2570325653065184,0.9988296373336586,24,Puzzle,Adventure,0.4246072276469493,0.5814698677093021,23,1.0,0.0,0.0166666666666666,0.8324253376595692,1,0.7574810402126895,3
428,1054,Experience 1054,Puzzle,0.6795756146978778,0.2537314254122666,0.2509959349159629,0.6813294726896911,34,Puzzle,Adventure,0.4246072276469493,0.5814698677093021,23,1.0,0.0,0.1833333333333333,0.8263887072690137,0,0.7481158431602074,4
428,1081,Experience 1081,Puzzle,0.5738102986510725,0.5468042713764619,0.3811493240377567,0.8099407364448706,60,Puzzle,Adventure,0.4246072276469493,0.5814698677093021,23,1.0,0.0,0.6166666666666667,0.9565420963908072,1,0.7339289306158975,5
429,1055,Experience 1055,Action,0.9121309206982589,0.3826203354113438,0.2499073592941251,0.1919211614110854,38,Action,Adventure,0.3572614467302097,0.2759123969031643,48,1.0,0.0,0.1666666666666666,0.8926459125639155,0,0.8190089765866663,1
429,1006,Experience 1006,Action,0.8770181756508404,0.5275353377269014,0.8047332447846338,0.7517807092307816,28,Action,Adventure,0.3572614467302097,0.2759123969031643,48,1.0,0.0,0.3333333333333333,0.552528201945576,1,0.779284679537582,2
429,1061,Experience 1061,Social,0.9515114053456256,0.4883887845440612,0.3838014404080356,0.6777086144544695,56,Action,Adventure,0.3572614467302097,0.2759123969031643,48,0.0,0.0,0.1333333333333333,0.973460006322174,1,0.5874825697345714,3
429,1096,Experience 1096,Adventure,0.7903170826018652,0.4751627362769494,0.5362341337297925,0.9233469677258124,13,Action,Adventure,0.3572614467302097,0.2759123969031643,48,0.0,1.0,0.5833333333333334,0.8210273130004173,0,0.5550560155810078,4
429,1057,Experience 1057,Adventure,0.6456559365327232,0.2179960435691,0.3788184780326499,0.8119882015105448,28,Action,Adventure,0.3572614467302097,0.2759123969031643,48,0.0,1.0,0.3333333333333333,0.9784429686975598,0,0.5507023754259527,5
430,1028,Experience 1028,Simulation,0.7474374024719366,0.7598079156453001,0.9057260947827066,0.4943145335346177,16,Simulation,Social,0.7365189336763452,0.805821331714007,35,1.0,0.0,0.3166666666666666,0.8307928388936386,1,0.8128241047213258,1
430,1078,Experience 1078,Simulation,0.9139745006021852,0.4875947260651535,0.1081242288365573,0.0386443098268846,51,Simulation,Social,0.7365189336763452,0.805821331714007,35,1.0,0.0,0.2666666666666666,0.3716052951602121,1,0.7643089286392943,2
430,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Simulation,Social,0.7365189336763452,0.805821331714007,35,0.0,1.0,0.35,0.851148831029265,0,0.7194658821976856,3
430,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Simulation,Social,0.7365189336763452,0.805821331714007,35,0.0,1.0,0.0,0.7701216806858993,1,0.703040778428784,4
430,1097,Experience 1097,Social,0.6621084266035628,0.3766200397542547,0.5070806368539267,0.2458755870050586,23,Simulation,Social,0.7365189336763452,0.805821331714007,35,0.0,1.0,0.2,0.7705617031775814,0,0.656462117222894,5
431,1056,Experience 1056,Simulation,0.5850817489192739,0.1274880872408227,0.8708251250831834,0.1754622465790878,53,Simulation,Social,0.7616054760018597,0.3935302910253647,46,1.0,0.0,0.1166666666666666,0.8907803509186762,1,0.7706779738123801,1
431,1112,Experience 1112,Simulation,0.2735953131794247,0.4885963348973961,0.6296328968909383,0.135038096056236,20,Simulation,Social,0.7616054760018597,0.3935302910253647,46,1.0,0.0,0.4333333333333333,0.8680274208890786,0,0.6884912467138415,2
431,1109,Experience 1109,Social,0.5415451963988065,0.6320276759129257,0.4602651355822746,0.2660308726216652,48,Simulation,Social,0.7616054760018597,0.3935302910253647,46,0.0,1.0,0.0333333333333333,0.6986596595804149,1,0.6392515286338402,3
431,1039,Experience 1039,Social,0.8194814495513689,0.2752805682140255,0.2419454802582048,0.889899007072331,47,Simulation,Social,0.7616054760018597,0.3935302910253647,46,0.0,1.0,0.0166666666666666,0.4803400042563451,0,0.6311188050856551,4
431,1002,Experience 1002,Social,0.5654662227449457,0.1419781043952984,0.4876512775379703,0.1763555764178013,30,Simulation,Social,0.7616054760018597,0.3935302910253647,46,0.0,1.0,0.2666666666666666,0.7260458015361106,0,0.5893623608982426,5
432,1090,Experience 1090,Puzzle,0.5586098880458512,0.4251872277402517,0.5338484342208252,0.861814417816014,19,Puzzle,Adventure,0.7414923243308459,0.6167383558199303,14,1.0,0.0,0.0833333333333333,0.7923561098899793,1,0.7364309378113865,1
432,1029,Experience 1029,Puzzle,0.3418174116264629,0.7473540601800795,0.2448417750345193,0.4073623878629723,57,Puzzle,Adventure,0.7414923243308459,0.6167383558199303,14,1.0,0.0,0.7166666666666667,0.5033494507036734,0,0.6081539114121958,2
432,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Puzzle,Adventure,0.7414923243308459,0.6167383558199303,14,0.0,1.0,0.5833333333333334,0.9107328430693196,0,0.5650289921712986,3
432,1008,Experience 1008,Adventure,0.8415828324170402,0.3364498304651394,0.599089106012921,0.2728043301458357,40,Puzzle,Adventure,0.7414923243308459,0.6167383558199303,14,0.0,1.0,0.4333333333333333,0.8575967816820751,0,0.5627452437493506,4
432,1017,Experience 1017,Adventure,0.8986224157650411,0.4138920991005588,0.5580723954683906,0.6429984233408326,53,Puzzle,Adventure,0.7414923243308459,0.6167383558199303,14,0.0,1.0,0.65,0.8165800711375447,1,0.5501794970626265,5
433,1067,Experience 1067,Creative,0.788764048918011,0.4580972487220676,0.5921026845821029,0.4299570499000478,43,Creative,Adventure,0.5177531338272375,0.6792104810636079,35,1.0,0.0,0.1333333333333333,0.9256504492451346,0,0.813764113903663,1
